"","Row.names","ENSG00000167196.14","sample_type","patient","project_id","fc"
"8280","TCGA-85-7697-01A-11R-2125-07","6.5995","Primary Tumor","TCGA-85-7697","TCGA-LUSC","1.89660397010887"
"8281","TCGA-85-7698-01A-11R-2125-07","11.2024","Primary Tumor","TCGA-85-7698","TCGA-LUSC","1.89660397010887"
"8282","TCGA-85-7699-01A-11R-2125-07","9.21","Primary Tumor","TCGA-85-7699","TCGA-LUSC","1.89660397010887"
"8283","TCGA-85-7710-01A-11R-2125-07","12.6813","Primary Tumor","TCGA-85-7710","TCGA-LUSC","1.89660397010887"
"8284","TCGA-85-7710-11A-01R-2125-07","7.9127","Solid Tissue Normal","TCGA-85-7710","TCGA-LUSC","1.89660397010887"
"8285","TCGA-85-7843-01A-11R-2125-07","7.9775","Primary Tumor","TCGA-85-7843","TCGA-LUSC","1.89660397010887"
"8286","TCGA-85-7844-01A-11R-2125-07","16.331","Primary Tumor","TCGA-85-7844","TCGA-LUSC","1.89660397010887"
"8287","TCGA-85-7950-01A-11R-2187-07","17.27","Primary Tumor","TCGA-85-7950","TCGA-LUSC","1.89660397010887"
"8288","TCGA-85-8048-01A-11R-2247-07","8.6423","Primary Tumor","TCGA-85-8048","TCGA-LUSC","1.89660397010887"
"8289","TCGA-85-8049-01A-11R-2247-07","6.4597","Primary Tumor","TCGA-85-8049","TCGA-LUSC","1.89660397010887"
"8290","TCGA-85-8052-01A-11R-2247-07","12.2229","Primary Tumor","TCGA-85-8052","TCGA-LUSC","1.89660397010887"
"8291","TCGA-85-8070-01A-11R-2247-07","14.6434","Primary Tumor","TCGA-85-8070","TCGA-LUSC","1.89660397010887"
"8292","TCGA-85-8071-01A-11R-2247-07","12.9412","Primary Tumor","TCGA-85-8071","TCGA-LUSC","1.89660397010887"
"8293","TCGA-85-8072-01A-31R-2247-07","7.5103","Primary Tumor","TCGA-85-8072","TCGA-LUSC","1.89660397010887"
"8294","TCGA-85-8276-01A-11R-2296-07","8.7499","Primary Tumor","TCGA-85-8276","TCGA-LUSC","1.89660397010887"
"8295","TCGA-85-8277-01A-11R-2296-07","17.1078","Primary Tumor","TCGA-85-8277","TCGA-LUSC","1.89660397010887"
"8296","TCGA-85-8287-01A-11R-2296-07","4.3448","Primary Tumor","TCGA-85-8287","TCGA-LUSC","1.89660397010887"
"8297","TCGA-85-8288-01A-11R-2296-07","9.3122","Primary Tumor","TCGA-85-8288","TCGA-LUSC","1.89660397010887"
"8298","TCGA-85-8350-01A-11R-2296-07","9.3047","Primary Tumor","TCGA-85-8350","TCGA-LUSC","1.89660397010887"
"8299","TCGA-85-8351-01A-11R-2296-07","11.9387","Primary Tumor","TCGA-85-8351","TCGA-LUSC","1.89660397010887"
"8300","TCGA-85-8352-01A-31R-2326-07","15.2363","Primary Tumor","TCGA-85-8352","TCGA-LUSC","1.89660397010887"
"8301","TCGA-85-8353-01A-21R-2296-07","8.7737","Primary Tumor","TCGA-85-8353","TCGA-LUSC","1.89660397010887"
"8302","TCGA-85-8354-01A-31R-2326-07","13.3311","Primary Tumor","TCGA-85-8354","TCGA-LUSC","1.89660397010887"
"8303","TCGA-85-8355-01A-11R-2296-07","9.6577","Primary Tumor","TCGA-85-8355","TCGA-LUSC","1.89660397010887"
"8304","TCGA-85-8479-01A-11R-2326-07","9.8241","Primary Tumor","TCGA-85-8479","TCGA-LUSC","1.89660397010887"
"8305","TCGA-85-8481-01A-11R-2326-07","8.93","Primary Tumor","TCGA-85-8481","TCGA-LUSC","1.89660397010887"
"8306","TCGA-85-8580-01A-31R-2403-07","11.7614","Primary Tumor","TCGA-85-8580","TCGA-LUSC","1.89660397010887"
"8307","TCGA-85-8582-01A-21R-2403-07","8.8604","Primary Tumor","TCGA-85-8582","TCGA-LUSC","1.89660397010887"
"8308","TCGA-85-8584-01A-11R-2403-07","8.0596","Primary Tumor","TCGA-85-8584","TCGA-LUSC","1.89660397010887"
"8309","TCGA-85-8664-01A-11R-2403-07","14.7533","Primary Tumor","TCGA-85-8664","TCGA-LUSC","1.89660397010887"
"8310","TCGA-85-8666-01A-11R-2403-07","7.2414","Primary Tumor","TCGA-85-8666","TCGA-LUSC","1.89660397010887"
"8311","TCGA-85-A4CL-01A-41R-A26W-07","9.8104","Primary Tumor","TCGA-85-A4CL","TCGA-LUSC","1.89660397010887"
"8312","TCGA-85-A4CN-01A-11R-A24H-07","13.9823","Primary Tumor","TCGA-85-A4CN","TCGA-LUSC","1.89660397010887"
"8313","TCGA-85-A4JB-01A-51R-A262-07","8.142","Primary Tumor","TCGA-85-A4JB","TCGA-LUSC","1.89660397010887"
"8314","TCGA-85-A4JC-01A-11R-A24Z-07","8.5919","Primary Tumor","TCGA-85-A4JC","TCGA-LUSC","1.89660397010887"
"8315","TCGA-85-A4PA-01A-11R-A24Z-07","6.209","Primary Tumor","TCGA-85-A4PA","TCGA-LUSC","1.89660397010887"
"8316","TCGA-85-A4QQ-01A-41R-A262-07","5.171","Primary Tumor","TCGA-85-A4QQ","TCGA-LUSC","1.89660397010887"
"8317","TCGA-85-A4QR-01A-11R-A24Z-07","10.4274","Primary Tumor","TCGA-85-A4QR","TCGA-LUSC","1.89660397010887"
"8318","TCGA-85-A50M-01A-21R-A262-07","6.7783","Primary Tumor","TCGA-85-A50M","TCGA-LUSC","1.89660397010887"
"8319","TCGA-85-A50Z-01A-21R-A262-07","13.4834","Primary Tumor","TCGA-85-A50Z","TCGA-LUSC","1.89660397010887"
"8320","TCGA-85-A510-01A-11R-A26W-07","19.8412","Primary Tumor","TCGA-85-A510","TCGA-LUSC","1.89660397010887"
"8321","TCGA-85-A511-01A-21R-A262-07","7.4469","Primary Tumor","TCGA-85-A511","TCGA-LUSC","1.89660397010887"
"8322","TCGA-85-A512-01A-11R-A26W-07","13.0351","Primary Tumor","TCGA-85-A512","TCGA-LUSC","1.89660397010887"
"8323","TCGA-85-A513-01A-12R-A26W-07","2.5948","Primary Tumor","TCGA-85-A513","TCGA-LUSC","1.89660397010887"
"8324","TCGA-85-A53L-01A-21R-A26W-07","8.4316","Primary Tumor","TCGA-85-A53L","TCGA-LUSC","1.89660397010887"
"8325","TCGA-85-A5B5-01A-21R-A26W-07","6.8007","Primary Tumor","TCGA-85-A5B5","TCGA-LUSC","1.89660397010887"
"8326","TCGA-90-6837-01A-11R-1949-07","4.9196","Primary Tumor","TCGA-90-6837","TCGA-LUSC","1.89660397010887"
"8327","TCGA-90-6837-11A-01R-1949-07","4.1764","Solid Tissue Normal","TCGA-90-6837","TCGA-LUSC","1.89660397010887"
"8328","TCGA-90-7766-01A-21R-2125-07","6.8096","Primary Tumor","TCGA-90-7766","TCGA-LUSC","1.89660397010887"
"8329","TCGA-90-7767-01A-11R-2125-07","8.8737","Primary Tumor","TCGA-90-7767","TCGA-LUSC","1.89660397010887"
"8330","TCGA-90-7767-11A-01R-2125-07","5.1081","Solid Tissue Normal","TCGA-90-7767","TCGA-LUSC","1.89660397010887"
"8331","TCGA-90-7769-01A-11R-2125-07","8.6918","Primary Tumor","TCGA-90-7769","TCGA-LUSC","1.89660397010887"
"8332","TCGA-90-7964-01A-21R-2187-07","6.5742","Primary Tumor","TCGA-90-7964","TCGA-LUSC","1.89660397010887"
"8333","TCGA-90-A4ED-01A-31R-A24Z-07","9.5484","Primary Tumor","TCGA-90-A4ED","TCGA-LUSC","1.89660397010887"
"8334","TCGA-90-A4EE-01A-11R-A24Z-07","6.8656","Primary Tumor","TCGA-90-A4EE","TCGA-LUSC","1.89660397010887"
"8335","TCGA-90-A59Q-01A-11R-A26W-07","7.5014","Primary Tumor","TCGA-90-A59Q","TCGA-LUSC","1.89660397010887"
"8336","TCGA-92-7340-01A-21R-2045-07","6.5462","Primary Tumor","TCGA-92-7340","TCGA-LUSC","1.89660397010887"
"8337","TCGA-92-7340-11A-01R-2045-07","6.5659","Solid Tissue Normal","TCGA-92-7340","TCGA-LUSC","1.89660397010887"
"8338","TCGA-92-7341-01A-31R-2045-07","17.284","Primary Tumor","TCGA-92-7341","TCGA-LUSC","1.89660397010887"
"8339","TCGA-92-8063-01A-11R-2247-07","10.8052","Primary Tumor","TCGA-92-8063","TCGA-LUSC","1.89660397010887"
"8340","TCGA-92-8064-01A-11R-2247-07","5.9918","Primary Tumor","TCGA-92-8064","TCGA-LUSC","1.89660397010887"
"8341","TCGA-92-8065-01A-11R-2247-07","3.9344","Primary Tumor","TCGA-92-8065","TCGA-LUSC","1.89660397010887"
"8342","TCGA-94-7033-01A-11R-1949-07","9.6522","Primary Tumor","TCGA-94-7033","TCGA-LUSC","1.89660397010887"
"8343","TCGA-94-7557-01A-11R-2125-07","16.7212","Primary Tumor","TCGA-94-7557","TCGA-LUSC","1.89660397010887"
"8344","TCGA-94-7943-01A-11R-2187-07","13.1284","Primary Tumor","TCGA-94-7943","TCGA-LUSC","1.89660397010887"
"8345","TCGA-94-8035-01A-11R-2247-07","10.8971","Primary Tumor","TCGA-94-8035","TCGA-LUSC","1.89660397010887"
"8346","TCGA-94-8490-01A-11R-2326-07","13.5144","Primary Tumor","TCGA-94-8490","TCGA-LUSC","1.89660397010887"
"8347","TCGA-94-8491-01A-11R-2326-07","6.1799","Primary Tumor","TCGA-94-8491","TCGA-LUSC","1.89660397010887"
"8348","TCGA-94-A4VJ-01A-11R-A24Z-07","6.8146","Primary Tumor","TCGA-94-A4VJ","TCGA-LUSC","1.89660397010887"
"8349","TCGA-94-A5I4-01A-11R-A26W-07","14.1212","Primary Tumor","TCGA-94-A5I4","TCGA-LUSC","1.89660397010887"
"8350","TCGA-94-A5I6-01A-21R-A27Q-07","19.0282","Primary Tumor","TCGA-94-A5I6","TCGA-LUSC","1.89660397010887"
"8351","TCGA-96-7544-01A-11R-2045-07","5.8089","Primary Tumor","TCGA-96-7544","TCGA-LUSC","1.89660397010887"
"8352","TCGA-96-7545-01A-21R-2045-07","11.7477","Primary Tumor","TCGA-96-7545","TCGA-LUSC","1.89660397010887"
"8353","TCGA-96-8169-01A-11R-2296-07","8.5181","Primary Tumor","TCGA-96-8169","TCGA-LUSC","1.89660397010887"
"8354","TCGA-96-8170-01A-11R-2296-07","6.7881","Primary Tumor","TCGA-96-8170","TCGA-LUSC","1.89660397010887"
"8355","TCGA-96-A4JK-01A-11R-A24Z-07","7.9153","Primary Tumor","TCGA-96-A4JK","TCGA-LUSC","1.89660397010887"
"8356","TCGA-96-A4JL-01A-11R-A24Z-07","10.9087","Primary Tumor","TCGA-96-A4JL","TCGA-LUSC","1.89660397010887"
"8357","TCGA-98-7454-01A-11R-2045-07","10.1255","Primary Tumor","TCGA-98-7454","TCGA-LUSC","1.89660397010887"
"8358","TCGA-98-8020-01A-11R-2247-07","8.1203","Primary Tumor","TCGA-98-8020","TCGA-LUSC","1.89660397010887"
"8359","TCGA-98-8021-01A-11R-2247-07","9.702","Primary Tumor","TCGA-98-8021","TCGA-LUSC","1.89660397010887"
"8360","TCGA-98-8022-01A-11R-2247-07","11.3246","Primary Tumor","TCGA-98-8022","TCGA-LUSC","1.89660397010887"
"8361","TCGA-98-8023-01A-11R-2247-07","5.7556","Primary Tumor","TCGA-98-8023","TCGA-LUSC","1.89660397010887"
"8362","TCGA-98-A538-01A-11R-A262-07","8.8545","Primary Tumor","TCGA-98-A538","TCGA-LUSC","1.89660397010887"
"8363","TCGA-98-A539-01A-31R-A262-07","9.7289","Primary Tumor","TCGA-98-A539","TCGA-LUSC","1.89660397010887"
"8364","TCGA-98-A53A-01A-11R-A262-07","13.196","Primary Tumor","TCGA-98-A53A","TCGA-LUSC","1.89660397010887"
"8365","TCGA-98-A53B-01A-11R-A262-07","11.1278","Primary Tumor","TCGA-98-A53B","TCGA-LUSC","1.89660397010887"
"8366","TCGA-98-A53C-01A-11R-A262-07","4.8471","Primary Tumor","TCGA-98-A53C","TCGA-LUSC","1.89660397010887"
"8367","TCGA-98-A53D-01A-32R-A262-07","5.5832","Primary Tumor","TCGA-98-A53D","TCGA-LUSC","1.89660397010887"
"8368","TCGA-98-A53H-01A-12R-A262-07","6.9371","Primary Tumor","TCGA-98-A53H","TCGA-LUSC","1.89660397010887"
"8369","TCGA-98-A53I-01A-31R-A262-07","7.7614","Primary Tumor","TCGA-98-A53I","TCGA-LUSC","1.89660397010887"
"8370","TCGA-98-A53J-01A-11R-A26W-07","8.2792","Primary Tumor","TCGA-98-A53J","TCGA-LUSC","1.89660397010887"
"8371","TCGA-J1-A4AH-01A-31R-A24H-07","9.5121","Primary Tumor","TCGA-J1-A4AH","TCGA-LUSC","1.89660397010887"
"8372","TCGA-L3-A4E7-01A-11R-A24Z-07","6.9787","Primary Tumor","TCGA-L3-A4E7","TCGA-LUSC","1.89660397010887"
"8373","TCGA-L3-A524-01A-11R-A262-07","19.3773","Primary Tumor","TCGA-L3-A524","TCGA-LUSC","1.89660397010887"
"8374","TCGA-LA-A446-01A-21R-A24Z-07","12.9628","Primary Tumor","TCGA-LA-A446","TCGA-LUSC","1.89660397010887"
"8375","TCGA-LA-A7SW-01A-11R-A405-07","9.7864","Primary Tumor","TCGA-LA-A7SW","TCGA-LUSC","1.89660397010887"
"8376","TCGA-MF-A522-01A-11R-A262-07","9.1297","Primary Tumor","TCGA-MF-A522","TCGA-LUSC","1.89660397010887"
"8377","TCGA-NC-A5HD-01A-11R-A26W-07","11.97","Primary Tumor","TCGA-NC-A5HD","TCGA-LUSC","1.89660397010887"
"8378","TCGA-NC-A5HE-01A-11R-A26W-07","10.769","Primary Tumor","TCGA-NC-A5HE","TCGA-LUSC","1.89660397010887"
"8379","TCGA-NC-A5HF-01A-11R-A26W-07","7.0693","Primary Tumor","TCGA-NC-A5HF","TCGA-LUSC","1.89660397010887"
"8380","TCGA-NC-A5HG-01A-11R-A26W-07","12.0137","Primary Tumor","TCGA-NC-A5HG","TCGA-LUSC","1.89660397010887"
"8381","TCGA-NC-A5HH-01A-11R-A26W-07","19.206","Primary Tumor","TCGA-NC-A5HH","TCGA-LUSC","1.89660397010887"
"8382","TCGA-NC-A5HI-01A-11R-A26W-07","6.9955","Primary Tumor","TCGA-NC-A5HI","TCGA-LUSC","1.89660397010887"
"8383","TCGA-NC-A5HJ-01A-11R-A26W-07","14.6759","Primary Tumor","TCGA-NC-A5HJ","TCGA-LUSC","1.89660397010887"
"8384","TCGA-NC-A5HK-01A-11R-A26W-07","8.0827","Primary Tumor","TCGA-NC-A5HK","TCGA-LUSC","1.89660397010887"
"8385","TCGA-NC-A5HL-01A-11R-A26W-07","13.3366","Primary Tumor","TCGA-NC-A5HL","TCGA-LUSC","1.89660397010887"
"8386","TCGA-NC-A5HM-01A-12R-A26W-07","9.9927","Primary Tumor","TCGA-NC-A5HM","TCGA-LUSC","1.89660397010887"
"8387","TCGA-NC-A5HN-01A-11R-A26W-07","14.4314","Primary Tumor","TCGA-NC-A5HN","TCGA-LUSC","1.89660397010887"
"8388","TCGA-NC-A5HO-01A-11R-A26W-07","5.1095","Primary Tumor","TCGA-NC-A5HO","TCGA-LUSC","1.89660397010887"
"8389","TCGA-NC-A5HP-01A-11R-A26W-07","27.9349","Primary Tumor","TCGA-NC-A5HP","TCGA-LUSC","1.89660397010887"
"8390","TCGA-NC-A5HQ-01A-11R-A26W-07","7.3746","Primary Tumor","TCGA-NC-A5HQ","TCGA-LUSC","1.89660397010887"
"8391","TCGA-NC-A5HR-01A-21R-A26W-07","12.6582","Primary Tumor","TCGA-NC-A5HR","TCGA-LUSC","1.89660397010887"
"8392","TCGA-NC-A5HT-01A-11R-A26W-07","7.8972","Primary Tumor","TCGA-NC-A5HT","TCGA-LUSC","1.89660397010887"
"8393","TCGA-NK-A5CR-01A-11R-A26W-07","10.166","Primary Tumor","TCGA-NK-A5CR","TCGA-LUSC","1.89660397010887"
"8394","TCGA-NK-A5CT-01A-31R-A26W-07","10.8465","Primary Tumor","TCGA-NK-A5CT","TCGA-LUSC","1.89660397010887"
"8395","TCGA-NK-A5CX-01A-11R-A26W-07","4.8143","Primary Tumor","TCGA-NK-A5CX","TCGA-LUSC","1.89660397010887"
"8396","TCGA-NK-A5D1-01A-11R-A26W-07","12.9215","Primary Tumor","TCGA-NK-A5D1","TCGA-LUSC","1.89660397010887"
"8397","TCGA-NK-A7XE-01A-12R-A405-07","8.141","Primary Tumor","TCGA-NK-A7XE","TCGA-LUSC","1.89660397010887"
"8398","TCGA-O2-A52N-01A-11R-A26W-07","5.3793","Primary Tumor","TCGA-O2-A52N","TCGA-LUSC","1.89660397010887"
"8399","TCGA-O2-A52Q-01A-11R-A26W-07","8.6332","Primary Tumor","TCGA-O2-A52Q","TCGA-LUSC","1.89660397010887"
"8400","TCGA-O2-A52S-01A-11R-A262-07","17.5003","Primary Tumor","TCGA-O2-A52S","TCGA-LUSC","1.89660397010887"
"8401","TCGA-O2-A52V-01A-31R-A262-07","7.7425","Primary Tumor","TCGA-O2-A52V","TCGA-LUSC","1.89660397010887"
"8402","TCGA-O2-A52W-01A-11R-A26W-07","3.2586","Primary Tumor","TCGA-O2-A52W","TCGA-LUSC","1.89660397010887"
"8403","TCGA-O2-A5IB-01A-11R-A27Q-07","12.2056","Primary Tumor","TCGA-O2-A5IB","TCGA-LUSC","1.89660397010887"
"8404","TCGA-XC-AA0X-01A-32R-A405-07","8.2335","Primary Tumor","TCGA-XC-AA0X","TCGA-LUSC","1.89660397010887"
"8406","TCGA-3G-AB0O-01A-22R-A42C-07","7.7606","Primary Tumor","TCGA-3G-AB0O","TCGA-THYM","1.30963345405975"
"8407","TCGA-3G-AB0Q-01A-11R-A42C-07","14.533","Primary Tumor","TCGA-3G-AB0Q","TCGA-THYM","1.30963345405975"
"8408","TCGA-3G-AB0T-01A-11R-A42C-07","8.8687","Primary Tumor","TCGA-3G-AB0T","TCGA-THYM","1.30963345405975"
"8409","TCGA-3G-AB14-01A-11R-A42C-07","10.4075","Primary Tumor","TCGA-3G-AB14","TCGA-THYM","1.30963345405975"
"8410","TCGA-3G-AB19-01A-21R-A42C-07","12.5777","Primary Tumor","TCGA-3G-AB19","TCGA-THYM","1.30963345405975"
"8411","TCGA-3Q-A9WF-01A-11R-A42C-07","6.5836","Primary Tumor","TCGA-3Q-A9WF","TCGA-THYM","1.30963345405975"
"8412","TCGA-3S-A8YW-01A-11R-A42C-07","6.8927","Primary Tumor","TCGA-3S-A8YW","TCGA-THYM","1.30963345405975"
"8413","TCGA-3S-AAYX-01A-11R-A42C-07","7.8054","Primary Tumor","TCGA-3S-AAYX","TCGA-THYM","1.30963345405975"
"8414","TCGA-3T-AA9L-01A-11R-A42C-07","6.1738","Primary Tumor","TCGA-3T-AA9L","TCGA-THYM","1.30963345405975"
"8415","TCGA-4V-A9QI-01A-11R-A42C-07","5.0709","Primary Tumor","TCGA-4V-A9QI","TCGA-THYM","1.30963345405975"
"8416","TCGA-4V-A9QJ-01A-11R-A42C-07","9.5382","Primary Tumor","TCGA-4V-A9QJ","TCGA-THYM","1.30963345405975"
"8417","TCGA-4V-A9QL-01A-11R-A42C-07","7.6484","Primary Tumor","TCGA-4V-A9QL","TCGA-THYM","1.30963345405975"
"8418","TCGA-4V-A9QM-01A-11R-A42C-07","7.1144","Primary Tumor","TCGA-4V-A9QM","TCGA-THYM","1.30963345405975"
"8419","TCGA-4V-A9QN-01A-11R-A42C-07","14.6868","Primary Tumor","TCGA-4V-A9QN","TCGA-THYM","1.30963345405975"
"8420","TCGA-4V-A9QR-01A-11R-A42C-07","3.8359","Primary Tumor","TCGA-4V-A9QR","TCGA-THYM","1.30963345405975"
"8421","TCGA-4V-A9QS-01A-11R-A42C-07","9.4123","Primary Tumor","TCGA-4V-A9QS","TCGA-THYM","1.30963345405975"
"8422","TCGA-4V-A9QT-01A-11R-A42C-07","10.3144","Primary Tumor","TCGA-4V-A9QT","TCGA-THYM","1.30963345405975"
"8423","TCGA-4V-A9QU-01A-11R-A42C-07","7.0365","Primary Tumor","TCGA-4V-A9QU","TCGA-THYM","1.30963345405975"
"8424","TCGA-4V-A9QW-01A-11R-A42C-07","4.1301","Primary Tumor","TCGA-4V-A9QW","TCGA-THYM","1.30963345405975"
"8425","TCGA-4V-A9QX-01A-11R-A42C-07","7.069","Primary Tumor","TCGA-4V-A9QX","TCGA-THYM","1.30963345405975"
"8426","TCGA-4X-A9F9-01A-11R-A42C-07","3.8779","Primary Tumor","TCGA-4X-A9F9","TCGA-THYM","1.30963345405975"
"8427","TCGA-4X-A9FA-01A-11R-A42C-07","6.8946","Primary Tumor","TCGA-4X-A9FA","TCGA-THYM","1.30963345405975"
"8428","TCGA-4X-A9FB-01A-11R-A42C-07","8.0275","Primary Tumor","TCGA-4X-A9FB","TCGA-THYM","1.30963345405975"
"8429","TCGA-4X-A9FC-01A-11R-A42C-07","7.0035","Primary Tumor","TCGA-4X-A9FC","TCGA-THYM","1.30963345405975"
"8430","TCGA-4X-A9FD-01A-11R-A42C-07","6.8969","Primary Tumor","TCGA-4X-A9FD","TCGA-THYM","1.30963345405975"
"8431","TCGA-5G-A9ZZ-01A-31R-A42C-07","11.1444","Primary Tumor","TCGA-5G-A9ZZ","TCGA-THYM","1.30963345405975"
"8432","TCGA-5K-AAAP-01A-11R-A42C-07","9.7482","Primary Tumor","TCGA-5K-AAAP","TCGA-THYM","1.30963345405975"
"8433","TCGA-5U-AB0D-01A-11R-A42C-07","2.3112","Primary Tumor","TCGA-5U-AB0D","TCGA-THYM","1.30963345405975"
"8434","TCGA-5U-AB0E-01A-11R-A42C-07","5.2969","Primary Tumor","TCGA-5U-AB0E","TCGA-THYM","1.30963345405975"
"8435","TCGA-5U-AB0F-01A-11R-A42C-07","3.6523","Primary Tumor","TCGA-5U-AB0F","TCGA-THYM","1.30963345405975"
"8436","TCGA-5V-A9RR-01A-11R-A42C-07","5.1448","Primary Tumor","TCGA-5V-A9RR","TCGA-THYM","1.30963345405975"
"8437","TCGA-X7-A8D6-01A-11R-A42C-07","10.5442","Primary Tumor","TCGA-X7-A8D6","TCGA-THYM","1.30963345405975"
"8438","TCGA-X7-A8D6-11A-22R-A42C-07","5.6718","Solid Tissue Normal","TCGA-X7-A8D6","TCGA-THYM","1.30963345405975"
"8439","TCGA-X7-A8D7-01A-11R-A42C-07","6.3141","Primary Tumor","TCGA-X7-A8D7","TCGA-THYM","1.30963345405975"
"8440","TCGA-X7-A8D7-11A-11R-A42C-07","7.3052","Solid Tissue Normal","TCGA-X7-A8D7","TCGA-THYM","1.30963345405975"
"8441","TCGA-X7-A8D8-01A-11R-A42C-07","12.0365","Primary Tumor","TCGA-X7-A8D8","TCGA-THYM","1.30963345405975"
"8442","TCGA-X7-A8D9-01A-11R-A42C-07","8.0743","Primary Tumor","TCGA-X7-A8D9","TCGA-THYM","1.30963345405975"
"8443","TCGA-X7-A8DB-01A-11R-A42C-07","7.2645","Primary Tumor","TCGA-X7-A8DB","TCGA-THYM","1.30963345405975"
"8444","TCGA-X7-A8DD-01A-11R-A42C-07","4.6478","Primary Tumor","TCGA-X7-A8DD","TCGA-THYM","1.30963345405975"
"8445","TCGA-X7-A8DE-01A-11R-A42C-07","6.7161","Primary Tumor","TCGA-X7-A8DE","TCGA-THYM","1.30963345405975"
"8446","TCGA-X7-A8DF-01A-11R-A42C-07","7.2718","Primary Tumor","TCGA-X7-A8DF","TCGA-THYM","1.30963345405975"
"8447","TCGA-X7-A8DG-01A-11R-A42C-07","5.1194","Primary Tumor","TCGA-X7-A8DG","TCGA-THYM","1.30963345405975"
"8448","TCGA-X7-A8DJ-01A-11R-A42C-07","9.5522","Primary Tumor","TCGA-X7-A8DJ","TCGA-THYM","1.30963345405975"
"8449","TCGA-X7-A8M0-01A-11R-A42C-07","9.4614","Primary Tumor","TCGA-X7-A8M0","TCGA-THYM","1.30963345405975"
"8450","TCGA-X7-A8M1-01A-11R-A42C-07","11.266","Primary Tumor","TCGA-X7-A8M1","TCGA-THYM","1.30963345405975"
"8451","TCGA-X7-A8M3-01A-11R-A42C-07","7.9765","Primary Tumor","TCGA-X7-A8M3","TCGA-THYM","1.30963345405975"
"8452","TCGA-X7-A8M4-01A-11R-A42C-07","7.2116","Primary Tumor","TCGA-X7-A8M4","TCGA-THYM","1.30963345405975"
"8453","TCGA-X7-A8M5-01A-11R-A42C-07","5.4818","Primary Tumor","TCGA-X7-A8M5","TCGA-THYM","1.30963345405975"
"8454","TCGA-X7-A8M6-01A-11R-A42C-07","4.1967","Primary Tumor","TCGA-X7-A8M6","TCGA-THYM","1.30963345405975"
"8455","TCGA-X7-A8M7-01A-11R-A42C-07","4.0601","Primary Tumor","TCGA-X7-A8M7","TCGA-THYM","1.30963345405975"
"8456","TCGA-X7-A8M8-01A-11R-A42C-07","6.8398","Primary Tumor","TCGA-X7-A8M8","TCGA-THYM","1.30963345405975"
"8457","TCGA-XH-A853-01A-11R-A42C-07","8.8845","Primary Tumor","TCGA-XH-A853","TCGA-THYM","1.30963345405975"
"8458","TCGA-XM-A8R8-01A-11R-A42C-07","4.0569","Primary Tumor","TCGA-XM-A8R8","TCGA-THYM","1.30963345405975"
"8459","TCGA-XM-A8R9-01A-31R-A42C-07","9.6277","Primary Tumor","TCGA-XM-A8R9","TCGA-THYM","1.30963345405975"
"8460","TCGA-XM-A8RB-01A-11R-A42C-07","7.9171","Primary Tumor","TCGA-XM-A8RB","TCGA-THYM","1.30963345405975"
"8461","TCGA-XM-A8RC-01A-11R-A42C-07","14.5364","Primary Tumor","TCGA-XM-A8RC","TCGA-THYM","1.30963345405975"
"8462","TCGA-XM-A8RD-01A-11R-A42C-07","7.6186","Primary Tumor","TCGA-XM-A8RD","TCGA-THYM","1.30963345405975"
"8463","TCGA-XM-A8RE-01A-11R-A42C-07","6.4184","Primary Tumor","TCGA-XM-A8RE","TCGA-THYM","1.30963345405975"
"8464","TCGA-XM-A8RF-01A-11R-A42C-07","18.6349","Primary Tumor","TCGA-XM-A8RF","TCGA-THYM","1.30963345405975"
"8465","TCGA-XM-A8RG-01A-11R-A42C-07","12.7459","Primary Tumor","TCGA-XM-A8RG","TCGA-THYM","1.30963345405975"
"8466","TCGA-XM-A8RH-01A-11R-A42C-07","8.7337","Primary Tumor","TCGA-XM-A8RH","TCGA-THYM","1.30963345405975"
"8467","TCGA-XM-A8RI-01A-12R-A42C-07","14.6641","Primary Tumor","TCGA-XM-A8RI","TCGA-THYM","1.30963345405975"
"8468","TCGA-XM-A8RL-01A-11R-A42C-07","7.5987","Primary Tumor","TCGA-XM-A8RL","TCGA-THYM","1.30963345405975"
"8469","TCGA-XM-AAZ1-01A-11R-A42C-07","8.5441","Primary Tumor","TCGA-XM-AAZ1","TCGA-THYM","1.30963345405975"
"8470","TCGA-XM-AAZ2-01A-11R-A42C-07","14.3715","Primary Tumor","TCGA-XM-AAZ2","TCGA-THYM","1.30963345405975"
"8471","TCGA-XM-AAZ3-01A-11R-A42C-07","8.6515","Primary Tumor","TCGA-XM-AAZ3","TCGA-THYM","1.30963345405975"
"8472","TCGA-XU-A92O-01A-11R-A42C-07","6.7608","Primary Tumor","TCGA-XU-A92O","TCGA-THYM","1.30963345405975"
"8473","TCGA-XU-A92Q-01A-11R-A42C-07","7.4809","Primary Tumor","TCGA-XU-A92Q","TCGA-THYM","1.30963345405975"
"8474","TCGA-XU-A92T-01A-11R-A42C-07","12.3343","Primary Tumor","TCGA-XU-A92T","TCGA-THYM","1.30963345405975"
"8475","TCGA-XU-A92U-01A-11R-A42C-07","8.1803","Primary Tumor","TCGA-XU-A92U","TCGA-THYM","1.30963345405975"
"8476","TCGA-XU-A92V-01A-11R-A42C-07","10.6815","Primary Tumor","TCGA-XU-A92V","TCGA-THYM","1.30963345405975"
"8477","TCGA-XU-A92W-01A-11R-A42C-07","8.037","Primary Tumor","TCGA-XU-A92W","TCGA-THYM","1.30963345405975"
